event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,main_category,hour,day_of_week,month,date,is_weekend,is_purchase,is_cart,is_view,price_range,session_event_count,user_total_purchases,is_buyer
2019-11-01 04:34:56+00:00,view,1500021,2053013552955916539,computers.peripherals.printer,epson,116.55,565993760,c34f12ae-a70c-45f7-a2fb-240e17cb87fc,computers,4,Friday,November,2019-11-01,False,0,0,1,mid,9,0,0
2019-10-01 04:52:27+00:00,view,1003712,2053013555631882655,electronics.smartphone,samsung,746.48,555488691,9e423b41-9b45-4e80-9a28-e910dfcc3ec9,electronics,4,Tuesday,October,2019-10-01,False,0,0,1,high,1,0,0
2019-11-01 05:18:09+00:00,view,1004741,2053013555631882655,electronics.smartphone,xiaomi,189.97,566325138,7dd1780b-b995-411b-b369-bbaae18def3b,electronics,5,Friday,November,2019-11-01,False,0,0,1,mid,18,0,0
2019-10-01 04:54:22+00:00,view,1004565,2053013555631882655,electronics.smartphone,huawei,177.44,555486370,ceb8536d-360d-45a1-90fc-32de61a933b1,electronics,4,Tuesday,October,2019-10-01,False,0,0,1,mid,49,0,0
2019-10-01 07:12:51+00:00,view,1003316,2053013555631882655,electronics.smartphone,apple,946.97,522387840,9012c82c-56e4-48ee-bdbb-31198f82d2c6,electronics,7,Tuesday,October,2019-10-01,False,0,0,1,high,2,0,0
2019-10-01 06:04:32+00:00,view,1005064,2053013555631882655,electronics.smartphone,xiaomi,208.23,517506113,c26e4b39-e227-474c-aa4a-1658a09d72de,electronics,6,Tuesday,October,2019-10-01,False,0,0,1,mid,6,0,0
2019-10-01 04:31:43+00:00,view,3701005,2053013565983425517,appliances.environment.vacuum,philips,308.86,555480310,f004cb68-89df-402c-8d28-7d8f7070de1d,appliances,4,Tuesday,October,2019-10-01,False,0,0,1,high,43,0,0
2019-11-01 02:30:55+00:00,view,1801700,2053013554415534427,electronics.video.tv,sony,1860.69,513070340,7d4d87d3-4f1a-43d5-8b0e-1dbc854cad40,electronics,2,Friday,November,2019-11-01,False,0,0,1,luxury,4,1,1
2019-10-01 03:53:41+00:00,view,12703015,2053013553559896355,unknown,cordiant,42.99,555477013,e371f973-e11e-4ad2-a9cf-9ec940247ac2,unknown,3,Tuesday,October,2019-10-01,False,0,0,1,low,6,0,0
2019-11-01 01:32:57+00:00,view,2702279,2053013563911439225,appliances.kitchen.refrigerators,lg,691.11,547795660,506e4d05-6c92-44f5-aae4-f5f558c9314d,appliances,1,Friday,November,2019-11-01,False,0,0,1,high,1,0,0
2019-11-01 02:06:21+00:00,view,7005235,2053013560346280633,kids.carriage,unknown,102.2,566071562,7b01d554-7523-48e0-9cbb-f2c0da15ac58,kids,2,Friday,November,2019-11-01,False,0,0,1,mid,16,0,0
2019-10-01 05:59:59+00:00,view,45400017,2106830258215846573,unknown,grohe,92.64,512954456,b4c14a0c-cbf7-4419-a7c9-8eb3c2d8c72c,unknown,5,Tuesday,October,2019-10-01,False,0,0,1,low,11,0,0
2019-11-01 02:00:20+00:00,view,15100008,2053013557024391671,unknown,bts,488.79,540991946,d22c5061-270e-4d6c-b00f-93ff09a97edb,unknown,2,Friday,November,2019-11-01,False,0,0,1,high,10,0,0
2019-10-01 05:03:21+00:00,view,9600012,2053013561185141473,unknown,dji,849.19,529849956,a6a4d7e4-8288-4a45-9eb0-40aec5b279f7,unknown,5,Tuesday,October,2019-10-01,False,0,0,1,high,7,0,0
2019-10-01 03:23:50+00:00,view,3601438,2053013563810775923,appliances.kitchen.washer,beko,208.19,543150591,0fdd3ae8-53d3-4ee3-b22d-e6b247238e41,appliances,3,Tuesday,October,2019-10-01,False,0,0,1,mid,7,0,0
2019-10-01 05:54:25+00:00,view,6800210,2053013554834964853,appliances.kitchen.kettle,polaris,45.28,518890507,0e26f2c6-b550-462e-ab26-2dc13a4c37d7,appliances,5,Tuesday,October,2019-10-01,False,0,0,1,low,4,0,0
2019-11-01 03:46:30+00:00,view,36000003,2096280538292683405,appliances.kitchen.kettle,vinzer,36.53,516129313,f3bafae4-af85-4384-bfe5-e996bbe657c8,appliances,3,Friday,November,2019-11-01,False,0,0,1,low,8,0,0
2019-10-01 07:19:30+00:00,view,26400316,2053013563651392361,unknown,lucente,147.24,531727952,f32d7908-6957-4f3a-8f09-f9a07e451b51,unknown,7,Tuesday,October,2019-10-01,False,0,0,1,mid,17,0,0
2019-10-01 04:03:09+00:00,view,26500124,2053013563550729061,unknown,lucente,140.29,512400875,f6e191fd-61f4-46cb-9ee5-0c4ee4f68f6e,unknown,4,Tuesday,October,2019-10-01,False,0,0,1,mid,3,2,1
2019-11-01 05:53:05+00:00,view,28721751,2053013565882762215,unknown,solostyle,62.81,561653593,f1dc5e23-3f57-4e9c-9e32-1ecdf8d8f945,unknown,5,Friday,November,2019-11-01,False,0,0,1,low,7,0,0
2019-10-01 04:57:02+00:00,view,4600545,2053013563944993659,appliances.kitchen.dishwasher,bosch,563.64,530222036,60a2e343-ff7f-49a5-b98e-9e7812837267,appliances,4,Tuesday,October,2019-10-01,False,0,0,1,high,14,1,1
2019-11-01 04:17:01+00:00,view,1307237,2053013558920217191,computers.notebook,lenovo,301.17,552498233,876fa290-f94d-4220-bc57-ffa1be0324d5,computers,4,Friday,November,2019-11-01,False,0,0,1,high,1,0,0
2019-10-01 06:58:50+00:00,view,28100899,2053013564918072245,unknown,unknown,112.74,555518787,d527ae52-3225-4b06-831a-d54b2138e207,unknown,6,Tuesday,October,2019-10-01,False,0,0,1,mid,2,0,0
2019-10-01 07:23:49+00:00,view,1004708,2053013555631882655,electronics.smartphone,huawei,154.16,555524947,32fa683f-038e-4cf3-b08c-1b62e236a75f,electronics,7,Tuesday,October,2019-10-01,False,0,0,1,mid,7,0,0
2019-10-01 03:11:44+00:00,view,10700055,2053013561277416167,unknown,unknown,35.52,555469740,9981e99b-cadd-4518-90bb-d7603b0dd5b0,unknown,3,Tuesday,October,2019-10-01,False,0,0,1,low,2,0,0
2019-10-01 06:56:21+00:00,view,13100918,2053013553526341921,unknown,skad,273.47,513284533,37c537d0-fdde-4303-b5db-228a3d0e2d4d,unknown,6,Tuesday,October,2019-10-01,False,0,0,1,mid,1,0,0
2019-10-01 05:46:28+00:00,view,27400075,2053013563391345499,unknown,unknown,9.27,524079483,b0ac7c11-06e0-4622-bd98-9e0fb0ebfdd2,unknown,5,Tuesday,October,2019-10-01,False,0,0,1,budget,11,0,0
2019-10-01 03:27:00+00:00,view,4400163,2053013555095011711,appliances.kitchen.coffee_machine,redmond,36.01,514240005,42651939-7a18-4c5e-8557-be1f20e3c7ec,appliances,3,Tuesday,October,2019-10-01,False,0,0,1,low,4,1,1
2019-10-01 06:05:59+00:00,view,12201948,2116907525176557699,sport.bicycle,phoenix,113.26,529024659,aef76cfa-eb6d-44c2-b64a-a25366b42b4f,sport,6,Tuesday,October,2019-10-01,False,0,0,1,mid,2,0,0
2019-11-01 04:39:30+00:00,view,2401879,2053013563743667055,appliances.kitchen.hood,hansa,128.42,517861455,ae1562a2-b1e1-4267-a05f-61def221b22f,appliances,4,Friday,November,2019-11-01,False,0,0,1,mid,3,0,0
2019-11-01 06:21:47+00:00,view,45600138,2113934850560885372,apparel.shoes.keds,peak,59.18,523274637,2e3a9bf4-5e70-4786-811e-3025df8a189d,apparel,6,Friday,November,2019-11-01,False,0,0,1,low,11,0,0
2019-11-01 05:29:48+00:00,view,12709499,2053013553559896355,unknown,trianglegroup,76.45,544786951,21e97806-539a-49d1-b96c-5408f35411c0,unknown,5,Friday,November,2019-11-01,False,0,0,1,low,8,0,0
2019-11-01 02:57:36+00:00,view,15100350,2053013557024391671,unknown,unknown,321.73,553466052,435e6607-fcbd-4374-a9a7-684a457fad93,unknown,2,Friday,November,2019-11-01,False,0,0,1,high,36,0,0
2019-11-01 05:18:57+00:00,view,17300476,2053013553853497655,unknown,givenchy,102.95,515792554,fb2d3ddc-ccfe-407e-b3a6-17169695be89,unknown,5,Friday,November,2019-11-01,False,0,0,1,mid,7,0,0
2019-11-01 06:06:22+00:00,view,5100816,2053013553375346967,unknown,xiaomi,29.58,552801248,4fa18752-aeb7-46b3-ac23-3ae20156a9d2,unknown,6,Friday,November,2019-11-01,False,0,0,1,low,1,0,0
2019-11-01 02:09:25+00:00,view,1004767,2053013555631882655,electronics.smartphone,samsung,242.63,566295056,64517485-37de-46a7-86a2-d5a5099a7e6c,electronics,2,Friday,November,2019-11-01,False,0,0,1,mid,3,0,0
2019-10-01 02:24:10+00:00,view,26300083,2053013563584283495,unknown,lucente,458.18,552589969,c5f15ab9-65cc-47c4-9cb0-ba466d8e9e4e,unknown,2,Tuesday,October,2019-10-01,False,0,0,1,high,5,0,0
2019-10-01 06:56:13+00:00,view,8800892,2053013555573162395,electronics.telephone,bq,21.82,555511766,f9c998b2-3795-4d49-9af3-ca3a2090cfb0,electronics,6,Tuesday,October,2019-10-01,False,0,0,1,budget,12,0,0
2019-10-01 03:04:50+00:00,view,12716266,2053013553559896355,unknown,nokian,251.23,519459534,8922fc3f-db1a-47bc-b179-ba52a9686e1d,unknown,3,Tuesday,October,2019-10-01,False,0,0,1,mid,6,0,0
2019-10-01 04:19:03+00:00,view,1004870,2053013555631882655,electronics.smartphone,samsung,286.86,549406292,961b272b-b9dc-4ca2-bda6-ebe4527afd5a,electronics,4,Tuesday,October,2019-10-01,False,0,0,1,mid,10,0,0
2019-11-01 02:43:11+00:00,view,4100346,2053013561218695907,unknown,sony,394.14,516014246,2d43bdf6-8dd7-447a-a831-b2c85a2ead82,unknown,2,Friday,November,2019-11-01,False,0,0,1,high,2,0,0
2019-11-01 05:25:49+00:00,view,5701066,2053013553970938175,auto.accessories.player,pioneer,72.07,519943672,74591954-3f7d-4cb4-97a9-23851fccf656,auto,5,Friday,November,2019-11-01,False,0,0,1,low,4,0,0
2019-10-01 05:56:54+00:00,view,1004939,2053013555631882655,electronics.smartphone,vivo,141.29,554209066,0a82f308-25c6-4775-bccc-d93eb17b14c6,electronics,5,Tuesday,October,2019-10-01,False,0,0,1,mid,18,0,0
2019-11-01 06:30:34+00:00,view,3701429,2053013565983425517,appliances.environment.vacuum,kolner,56.88,480049700,af927ded-10df-48aa-a69d-d1148fbf9a41,appliances,6,Friday,November,2019-11-01,False,0,0,1,low,4,0,0
2019-10-01 04:04:52+00:00,view,1005099,2053013555631882655,electronics.smartphone,samsung,154.41,512407916,2bd48ec6-8ee3-45b1-93af-1cb49d793fc6,electronics,4,Tuesday,October,2019-10-01,False,0,0,1,mid,11,1,1
2019-11-01 05:16:47+00:00,view,4100138,2053013561218695907,unknown,sony,413.0,539645014,3211760b-78ad-4c34-a653-5e1c5d9f9171,unknown,5,Friday,November,2019-11-01,False,0,0,1,high,4,0,0
2019-10-01 03:55:46+00:00,view,4201234,2053013552351936731,appliances.environment.air_conditioner,midea,625.24,519137963,6ee9e7d9-a234-4873-a482-474cde4062c2,appliances,3,Tuesday,October,2019-10-01,False,0,0,1,high,3,0,0
2019-11-01 05:11:37+00:00,view,1005173,2053013555631882655,electronics.smartphone,samsung,643.23,566323982,702bf876-49ed-43ec-8b1f-95989f145547,electronics,5,Friday,November,2019-11-01,False,0,0,1,high,4,0,0
2019-10-01 04:42:47+00:00,view,3100671,2053013555262783879,appliances.kitchen.blender,elenberg,12.84,516767990,b2152d79-5192-4fa0-9248-1d0b8e65dff5,appliances,4,Tuesday,October,2019-10-01,False,0,0,1,budget,3,0,0
2019-11-01 05:41:49+00:00,view,1005238,2053013555631882655,electronics.smartphone,oppo,308.45,560488896,85f6ca51-3bcc-4e98-97eb-b08f1f313a9a,electronics,5,Friday,November,2019-11-01,False,0,0,1,high,13,0,0
2019-10-01 05:43:18+00:00,view,1306256,2053013558920217191,computers.notebook,hp,334.37,554031491,2206707b-523d-407b-a001-9d68866d1413,computers,5,Tuesday,October,2019-10-01,False,0,0,1,high,29,0,0
2019-10-01 02:52:23+00:00,view,10501505,2053013553199186187,unknown,unknown,14.49,514641804,cd40a03b-71df-486e-af76-6293d695752e,unknown,2,Tuesday,October,2019-10-01,False,0,0,1,budget,12,0,0
2019-11-01 03:52:28+00:00,cart,1004788,2053013555631882655,electronics.smartphone,xiaomi,138.71,520251637,041a33f3-7fbe-4f09-bd97-a3117a486427,electronics,3,Friday,November,2019-11-01,False,0,1,0,mid,3,1,1
2019-10-01 07:33:41+00:00,view,14701456,2053013557133443581,furniture.living_room.cabinet,brw,630.9,547379580,64c8f220-367b-4bf4-bda0-026a9b6f164f,furniture,7,Tuesday,October,2019-10-01,False,0,0,1,high,13,0,0
2019-11-01 00:23:46+00:00,view,17200403,2053013559792632471,furniture.living_room.sofa,unknown,285.7,539355702,c44bd4df-169e-4271-81ba-8350e99a8495,furniture,0,Friday,November,2019-11-01,False,0,0,1,mid,1,0,0
2019-11-01 04:48:37+00:00,view,1307537,2053013558920217191,computers.notebook,asus,1992.36,512655313,8a0c5942-d4d4-42eb-b868-14d48f592156,computers,4,Friday,November,2019-11-01,False,0,0,1,luxury,1,0,0
2019-10-01 05:50:39+00:00,view,26300190,2053013563584283495,unknown,lucente,390.74,512536922,bbfa99f5-6a23-42b7-b3fb-b5ac39f78a14,unknown,5,Tuesday,October,2019-10-01,False,0,0,1,high,7,0,0
2019-10-01 07:06:30+00:00,view,26019123,2053013562812531517,unknown,unknown,8.08,516293736,6e540544-1869-4f5e-826c-943305767f92,unknown,7,Tuesday,October,2019-10-01,False,0,0,1,budget,22,2,1
2019-10-01 02:57:03+00:00,view,16700027,2053013559901684381,furniture.kitchen.chair,unknown,28.29,516849637,3d85a69c-c54e-4ab9-90fc-52b578c329fc,furniture,2,Tuesday,October,2019-10-01,False,0,0,1,low,3,0,0
2019-10-01 05:41:56+00:00,view,9400066,2053013566067311601,unknown,jaguar,164.2,514457126,727a3156-f3b5-41fb-8c3d-aa638d5e7754,unknown,5,Tuesday,October,2019-10-01,False,0,0,1,mid,46,0,0
2019-11-01 06:15:20+00:00,view,22700084,2053013556168753601,unknown,force,244.28,528410827,27ca74d1-19dd-42e8-b68b-47b86eae399c,unknown,6,Friday,November,2019-11-01,False,0,0,1,mid,12,0,0
2019-11-01 01:46:51+00:00,view,1005162,2053013555631882655,electronics.smartphone,xiaomi,281.71,554399628,86060a35-ff7c-4d1f-a239-9d18513f5e33,electronics,1,Friday,November,2019-11-01,False,0,0,1,mid,2,0,0
2019-10-01 03:59:23+00:00,view,16000769,2053013558223962683,unknown,granhel,41.7,555478182,f3747167-f5b4-4f08-8035-b49ef1c66d88,unknown,3,Tuesday,October,2019-10-01,False,0,0,1,low,5,0,0
2019-10-01 06:46:37+00:00,view,4803000,2053013554658804075,electronics.audio.headphone,sony,38.35,534278964,9cc0d60e-b6a0-4767-828c-715039e9b6a3,electronics,6,Tuesday,October,2019-10-01,False,0,0,1,low,10,0,0
2019-10-01 04:23:42+00:00,view,14700096,2053013557133443581,furniture.living_room.cabinet,bts,231.64,520403304,97fdd154-4b5f-4ec5-819f-9e8b6ed54de1,furniture,4,Tuesday,October,2019-10-01,False,0,0,1,mid,13,0,0
2019-11-01 04:32:49+00:00,view,12704485,2053013553559896355,unknown,goodyear,75.94,515644022,79cd248c-57d9-449a-a116-173cbb1df23c,unknown,4,Friday,November,2019-11-01,False,0,0,1,low,24,0,0
2019-10-01 03:37:15+00:00,view,1004946,2053013555631882655,electronics.smartphone,oneplus,746.22,541129964,ba40f949-c300-4f7b-82e6-66e199a38df1,electronics,3,Tuesday,October,2019-10-01,False,0,0,1,high,7,0,0
2019-10-01 03:56:10+00:00,view,34700031,2061717937420501730,unknown,unknown,151.87,513929145,068e8ecc-ddf8-44fc-9ddc-a6b1de8177a1,unknown,3,Tuesday,October,2019-10-01,False,0,0,1,mid,1,0,0
2019-11-01 05:19:50+00:00,view,1005195,2053013555631882655,electronics.smartphone,xiaomi,111.56,555594046,d1cbec6f-c353-4456-9422-ae8ca837a07d,electronics,5,Friday,November,2019-11-01,False,0,0,1,mid,6,0,0
2019-10-01 05:46:26+00:00,view,13902422,2053013557343158789,construction.components.faucet,decoroom,26.38,555500422,2f2d59ef-1fa9-4d49-9f1c-3fc492000a0f,construction,5,Tuesday,October,2019-10-01,False,0,0,1,low,13,0,0
2019-11-01 02:40:53+00:00,view,14700176,2053013557133443581,furniture.living_room.cabinet,unknown,237.59,517099175,07b0cbbe-3f76-4716-9953-87f5d5165aa5,furniture,2,Friday,November,2019-11-01,False,0,0,1,mid,47,0,0
2019-11-01 04:08:33+00:00,view,1004939,2053013555631882655,electronics.smartphone,vivo,141.55,553012822,cda1a1ef-d24b-495e-b963-56cbb8683661,electronics,4,Friday,November,2019-11-01,False,0,0,1,mid,40,0,0
2019-11-01 00:18:27+00:00,view,12705937,2053013553559896355,unknown,nexen,66.93,540789919,411a750b-8107-429f-906f-103d660d96bc,unknown,0,Friday,November,2019-11-01,False,0,0,1,low,1,0,0
2019-10-01 05:37:24+00:00,view,3300433,2053013555355058573,unknown,delonghi,386.08,534637958,f0fbd02e-a87b-49ab-9837-953470ed9222,unknown,5,Tuesday,October,2019-10-01,False,0,0,1,high,1,0,0
2019-11-01 02:55:02+00:00,view,1801425,2053013554415534427,electronics.video.tv,xiaomi,566.04,566183067,a636ab8c-6b39-420f-990d-27652a9ad5c2,electronics,2,Friday,November,2019-11-01,False,0,0,1,high,24,0,0
2019-11-01 00:07:01+00:00,view,12702931,2053013553559896355,unknown,cordiant,34.24,531968973,db237ad5-149f-4019-8533-67b61dca4bf9,unknown,0,Friday,November,2019-11-01,False,0,0,1,low,14,0,0
2019-11-01 01:03:26+00:00,view,25001596,2053013562149831447,furniture.universal.light,lidonet,30.86,518394703,4350e1de-6c18-4816-af61-467d3dd3e023,furniture,1,Friday,November,2019-11-01,False,0,0,1,low,12,0,0
2019-11-01 03:26:08+00:00,view,1004565,2053013555631882655,electronics.smartphone,huawei,164.95,541577376,598ae9f5-438d-425b-af04-9a090435e267,electronics,3,Friday,November,2019-11-01,False,0,0,1,mid,6,0,0
2019-11-01 05:09:16+00:00,view,1004838,2053013555631882655,electronics.smartphone,oppo,178.87,552418681,3c9a90b6-8472-4b90-865e-6f96dd99f874,electronics,5,Friday,November,2019-11-01,False,0,0,1,mid,5,0,0
2019-10-01 03:44:16+00:00,view,5701245,2053013553970938175,auto.accessories.player,pioneer,82.29,513455519,764f7086-0cfe-4480-8390-e0be0cd11e85,auto,3,Tuesday,October,2019-10-01,False,0,0,1,low,2,2,1
2019-10-01 05:19:56+00:00,view,7004549,2053013560346280633,kids.carriage,rant,69.47,514881971,45838a28-86ed-4615-81ed-309d06cf60c8,kids,5,Tuesday,October,2019-10-01,False,0,0,1,low,16,0,0
2019-10-01 05:07:45+00:00,view,4804551,2053013554658804075,electronics.audio.headphone,apple,247.08,514126462,5e2ce8d9-d028-4712-8378-4e9ff1a855e5,electronics,5,Tuesday,October,2019-10-01,False,0,0,1,mid,10,0,0
2019-10-01 06:18:13+00:00,view,1002629,2053013555631882655,electronics.smartphone,apple,377.14,555177630,286053f3-c75b-4bdb-9e77-78cb64e0857b,electronics,6,Tuesday,October,2019-10-01,False,0,0,1,high,25,0,0
2019-10-01 02:54:12+00:00,cart,1004858,2053013555631882655,electronics.smartphone,samsung,134.42,516061901,e55150c0-3c8d-4672-91e7-bab73cc10940,electronics,2,Tuesday,October,2019-10-01,False,0,1,0,mid,8,2,1
2019-11-01 05:25:12+00:00,view,2601891,2053013563970159485,unknown,gorenje,460.7,532656566,a428ee17-54d2-45b4-a48b-e1c039964929,unknown,5,Friday,November,2019-11-01,False,0,0,1,high,5,1,1
2019-10-01 03:28:42+00:00,view,30000175,2127425436764865054,construction.tools.welding,laston,72.33,519938998,28baa79d-8554-4e89-b894-0de10fa8a711,construction,3,Tuesday,October,2019-10-01,False,0,0,1,low,17,0,0
2019-10-01 05:30:19+00:00,view,9300067,2053013554524586339,unknown,lg,127.93,549843505,fa57a179-9f6a-43c5-a9d4-46cd157d437b,unknown,5,Tuesday,October,2019-10-01,False,0,0,1,mid,24,0,0
2019-11-01 05:26:50+00:00,view,1004250,2053013555631882655,electronics.smartphone,apple,787.5,529670915,bf49fb6a-d943-4eab-846f-aeed458f7b2d,electronics,5,Friday,November,2019-11-01,False,0,0,1,high,10,2,1
2019-11-01 02:54:08+00:00,view,5300097,2053013563173241677,unknown,remington,46.05,512538455,9ce6e8ad-0e65-4645-9bdb-73ff9e9d540e,unknown,2,Friday,November,2019-11-01,False,0,0,1,low,35,0,0
2019-10-01 07:14:41+00:00,view,12712525,2053013553559896355,unknown,hankook,48.91,516664434,cd3863f3-e2bd-431d-9222-956afdbf4654,unknown,7,Tuesday,October,2019-10-01,False,0,0,1,low,5,0,0
2019-10-01 05:29:14+00:00,view,1005115,2053013555631882655,electronics.smartphone,apple,975.57,513038095,733c8baa-3e07-4ce9-b781-654769f251a4,electronics,5,Tuesday,October,2019-10-01,False,0,0,1,high,1,0,0
2019-11-01 05:41:36+00:00,view,54900010,2146660887203676486,apparel.costume,unknown,64.35,519983615,4da4eaa1-7b27-4be8-b303-518d636322a3,apparel,5,Friday,November,2019-11-01,False,0,0,1,low,8,0,0
2019-11-01 05:01:09+00:00,view,1004856,2053013555631882655,electronics.smartphone,samsung,128.42,560152058,d6da8d0a-6612-40b0-9663-b43c5787a4d5,electronics,5,Friday,November,2019-11-01,False,0,0,1,mid,5,1,1
2019-11-01 06:11:49+00:00,view,1004767,2053013555631882655,electronics.smartphone,samsung,242.48,522572963,2dc0735e-2a39-4dfa-9bc7-f12033715e71,electronics,6,Friday,November,2019-11-01,False,0,0,1,mid,5,0,0
2019-10-01 06:21:03+00:00,view,4802205,2053013554658804075,electronics.audio.headphone,marshall,89.83,532692812,332a39a3-14e3-4a1d-9de1-d1451712bc26,electronics,6,Tuesday,October,2019-10-01,False,0,0,1,low,13,0,0
2019-10-01 02:17:56+00:00,view,1005156,2053013555631882655,electronics.smartphone,xiaomi,308.63,532097244,01c35069-65a4-457a-bf33-037d7051674a,electronics,2,Tuesday,October,2019-10-01,False,0,0,1,high,2,0,0
2019-10-01 06:48:05+00:00,view,18400069,2053013553912217915,unknown,kicx,70.79,515378763,06d030c1-23a4-4ad3-b04b-bea0dc1436b7,unknown,6,Tuesday,October,2019-10-01,False,0,0,1,low,2,0,0
2019-10-01 02:54:21+00:00,view,1005100,2053013555631882655,electronics.smartphone,samsung,154.42,555466939,8bab9c75-a76d-41ed-9a66-0a6e08cf1a8f,electronics,2,Tuesday,October,2019-10-01,False,0,0,1,mid,18,0,0
2019-10-01 03:40:10+00:00,view,8500202,2053013552259662037,unknown,unilux,734.7,553882500,81bd3187-4fb7-4de1-b46e-971120c0c863,unknown,3,Tuesday,October,2019-10-01,False,0,0,1,high,2,0,0
2019-10-01 03:06:35+00:00,view,1005156,2053013555631882655,electronics.smartphone,xiaomi,308.63,554678682,ee201843-a6bd-4da9-bf42-30c315c293ba,electronics,3,Tuesday,October,2019-10-01,False,0,0,1,high,18,0,0
2019-11-01 05:50:06+00:00,view,5701002,2053013553970938175,auto.accessories.player,pioneer,60.71,566331916,524a4614-c70e-4ddb-bd1b-e04cde843e51,auto,5,Friday,November,2019-11-01,False,0,0,1,low,6,0,0
2019-11-01 05:40:43+00:00,view,1004227,2053013555631882655,electronics.smartphone,apple,1000.77,565782782,7dda0b07-4755-4023-ab9f-46262fb00916,electronics,5,Friday,November,2019-11-01,False,0,0,1,luxury,1,0,0
2019-10-01 04:12:49+00:00,view,1306437,2053013558920217191,computers.notebook,lenovo,476.18,530627200,254e1951-43e4-42cc-bace-c7a249bc7d65,computers,4,Tuesday,October,2019-10-01,False,0,0,1,high,19,0,0
2019-11-01 06:19:13+00:00,view,26201885,2053013563693335403,unknown,unknown,164.74,538010274,2293f2cf-cd2f-483c-ac44-65c362927476,unknown,6,Friday,November,2019-11-01,False,0,0,1,mid,6,0,0
2019-10-01 05:24:57+00:00,view,1004566,2053013555631882655,electronics.smartphone,huawei,175.83,512740090,96701214-8ca8-470f-9443-6c17314b1d1f,electronics,5,Tuesday,October,2019-10-01,False,0,0,1,mid,2,0,0
2019-10-01 03:53:42+00:00,view,22100104,2053013561302581993,unknown,unknown,100.39,555476655,a7ed297d-fd10-44cc-adbc-08eb970d8063,unknown,3,Tuesday,October,2019-10-01,False,0,0,1,mid,16,0,0
2019-10-01 03:41:37+00:00,view,28300595,2053013566243472379,accessories.wallet,karya,46.33,540658101,2ee591ab-6113-4bb0-95b4-ea58009502e4,accessories,3,Tuesday,October,2019-10-01,False,0,0,1,low,9,0,0
2019-10-01 05:51:34+00:00,view,5100610,2053013553341792533,electronics.clocks,apple,360.34,514432594,50d8d7a0-a3c0-4878-b59c-6c484cc394b8,electronics,5,Tuesday,October,2019-10-01,False,0,0,1,high,2,0,0
2019-10-01 07:11:58+00:00,view,42600017,2096280601366626625,unknown,sparta,24.71,522469235,acc102ac-940e-4413-a4de-fa22e49cf6d4,unknown,7,Tuesday,October,2019-10-01,False,0,0,1,budget,14,0,0
2019-10-01 06:11:34+00:00,view,23301227,2053013561956893455,unknown,unknown,36.04,513696455,23eee664-40fb-4ef4-860d-ada68d2314b2,unknown,6,Tuesday,October,2019-10-01,False,0,0,1,low,7,0,0
2019-10-01 04:25:06+00:00,view,22900063,2053013561780732677,furniture.bedroom.pillow,belashoff,74.65,555481662,da0eddda-ded5-4926-89f2-ab25d1d692fc,furniture,4,Tuesday,October,2019-10-01,False,0,0,1,low,14,0,0
2019-10-01 04:51:58+00:00,view,1004870,2053013555631882655,electronics.smartphone,samsung,286.86,515988791,74de2853-bf04-49ed-be99-251537303b67,electronics,4,Tuesday,October,2019-10-01,False,0,0,1,mid,18,0,0
2019-11-01 04:31:44+00:00,view,3600253,2053013563810775923,appliances.kitchen.washer,midea,99.07,514430598,0fa0fb0d-8f3e-4221-acda-29ed64ca43fa,appliances,4,Friday,November,2019-11-01,False,0,0,1,low,23,0,0
2019-11-01 01:56:42+00:00,view,21405368,2053013561579406073,electronics.clocks,casio,99.87,513328429,65302496-2edb-41fd-8221-91b00dff92c4,electronics,1,Friday,November,2019-11-01,False,0,0,1,low,14,0,0
2019-10-01 03:15:34+00:00,view,1005070,2053013555631882655,electronics.smartphone,vivo,308.86,538310139,5debb416-22fa-438b-ac1d-749498b0dac6,electronics,3,Tuesday,October,2019-10-01,False,0,0,1,high,45,0,0
2019-10-01 05:31:30+00:00,view,26402813,2053013563651392361,unknown,lucente,275.68,515584106,7617fcdd-cd81-4584-88bb-f6d55c739cb6,unknown,5,Tuesday,October,2019-10-01,False,0,0,1,mid,10,0,0
2019-10-01 06:06:51+00:00,view,1005017,2053013555631882655,electronics.smartphone,huawei,95.03,546867320,369e359e-1163-4385-be9e-ba9cede143f6,electronics,6,Tuesday,October,2019-10-01,False,0,0,1,low,17,0,0
2019-11-01 05:20:27+00:00,view,1307162,2053013558920217191,computers.notebook,hp,776.99,518501561,f14c0de1-c101-4676-91be-52dd6fb6b243,computers,5,Friday,November,2019-11-01,False,0,0,1,high,24,0,0
2019-11-01 05:29:09+00:00,view,28101879,2053013564918072245,unknown,karat,81.86,530341594,7aa1c29f-817c-4d99-9753-344fdcc88dcc,unknown,5,Friday,November,2019-11-01,False,0,0,1,low,63,0,0
2019-11-01 06:32:17+00:00,view,12703645,2053013553559896355,unknown,maxxis,71.82,519224852,847379d5-015f-4d99-99ad-ce295af50564,unknown,6,Friday,November,2019-11-01,False,0,0,1,low,9,0,0
2019-10-01 07:04:33+00:00,view,1005115,2053013555631882655,electronics.smartphone,apple,975.57,555016275,33244ccb-8c36-4347-8e04-301c1832e89a,electronics,7,Tuesday,October,2019-10-01,False,0,0,1,high,2,0,0
